,job_position,job_link,job_id,company_name,company_profile,job_location,job_posting_date,company_logo_url
0,Software Engineering Intern,https://www.linkedin.com/jobs/view/software-engineering-intern-at-the-boring-company-3959569976?position=1&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=sFcKG5qiprTacFmOJFBoaQ%3D%3D,3959569976,The Boring Company,https://www.linkedin.com/company/tbc-theboringcompany?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-06-26,https://media.licdn.com/dms/image/v2/C560BAQElIbxWQaaQPQ/company-logo_100_100/company-logo_100_100/0/1630593512680/tbc_theboringcompany_logo?e=2147483647&v=beta&t=H_fJ4eyGvjVyHIVVOpJVjmmke0Dc_2tylxSXEs-Q40M
1,Sr. Java Developer,https://www.linkedin.com/jobs/view/sr-java-developer-at-cgs-federal-contact-government-services-4059091583?position=2&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=hMP8A7VZcQPnVxAbLX%2Bwvg%3D%3D,4059091583,CGS Federal (Contact Government Services),https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-10-25,https://media.licdn.com/dms/image/v2/C560BAQFtAeV4P_tW_w/company-logo_100_100/company-logo_100_100/0/1631360334310?e=2147483647&v=beta&t=wWLiW8c_pF8A-k2TQ262dyJpIpAG0Rpkf8KDMIcnhwk
2,JAVA Developer Training And Placement,https://www.linkedin.com/jobs/view/java-developer-training-and-placement-at-kanshe-infotech-4030705381?position=3&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=8nt99YvVFMGd8Xt9q%2FM%2BsQ%3D%3D,4030705381,Kanshe Infotech,https://www.linkedin.com/company/kanshe-infotech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-20,https://media.licdn.com/dms/image/v2/C4E0BAQHQHCiPYpOKEA/company-logo_100_100/company-logo_100_100/0/1631340502271?e=2147483647&v=beta&t=VSqG7Lz7gARJCsL8KPkEkCtrYsdz8zN8PJNGG84AtLI
3,Java Developer,https://www.linkedin.com/jobs/view/java-developer-at-cgs-federal-contact-government-services-4001838729?position=4&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=OReTRljAa78HhY7ApCvE%2Fw%3D%3D,4001838729,CGS Federal (Contact Government Services),https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-08-15,https://media.licdn.com/dms/image/v2/C560BAQFtAeV4P_tW_w/company-logo_100_100/company-logo_100_100/0/1631360334310?e=2147483647&v=beta&t=wWLiW8c_pF8A-k2TQ262dyJpIpAG0Rpkf8KDMIcnhwk
4,Java/Full-Stack Developer - Remote,https://www.linkedin.com/jobs/view/java-full-stack-developer-remote-at-remoteworker-us-4049508068?position=5&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=3HbmNTLSja9hj1x7MDRzNQ%3D%3D,4049508068,RemoteWorker US,https://www.linkedin.com/company/remoteworkerus?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-10-16,https://media.licdn.com/dms/image/v2/C4E0BAQEsS6XM5hlNoA/company-logo_100_100/company-logo_100_100/0/1655807813334?e=2147483647&v=beta&t=gK5QBPEymJbO9Tz1cEda55F8pvSmNrqyHtF0OxLZYgE
5,Software Engineer I,https://www.linkedin.com/jobs/view/software-engineer-i-at-jtec-industries-inc-materials-movement-experts-4024068902?position=6&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=UnXHFrvQzNDqqjnS6aoktQ%3D%3D,4024068902,"Jtec Industries, Inc. - Materials Movement Experts",https://www.linkedin.com/company/jtecindustriesinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-08-18,https://media.licdn.com/dms/image/v2/C4E0BAQEEgW8KmA1RDA/company-logo_100_100/company-logo_100_100/0/1630645494161/jtecindustriesinc_logo?e=2147483647&v=beta&t=iOCy7o60pUyYgDhHN1fZPjiV-2HHfvCigyw-8WC8Ph8
6,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-at-the-boring-company-3959571889?position=7&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=GjKQoGUYjj8Ydb3BB0KWZA%3D%3D,3959571889,The Boring Company,https://www.linkedin.com/company/tbc-theboringcompany?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-06-26,https://media.licdn.com/dms/image/v2/C560BAQElIbxWQaaQPQ/company-logo_100_100/company-logo_100_100/0/1630593512680/tbc_theboringcompany_logo?e=2147483647&v=beta&t=H_fJ4eyGvjVyHIVVOpJVjmmke0Dc_2tylxSXEs-Q40M
7,JAVA FULL STACK ENGINEER,https://www.linkedin.com/jobs/view/java-full-stack-engineer-at-intersources-inc-4038721504?position=8&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=5mNEZFT9NPubWtejLqYalA%3D%3D,4038721504,InterSources Inc,https://www.linkedin.com/company/intersources-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-05,https://media.licdn.com/dms/image/v2/D4E0BAQEYgvbA_HxZfg/company-logo_100_100/company-logo_100_100/0/1707240556531/intersources_inc_logo?e=2147483647&v=beta&t=U8Cd8Htlb6cJ8NhjKb9NL2dUcxHpNiWpDQf9XdJUUk8
8,Fullstack Developer,https://www.linkedin.com/jobs/view/fullstack-developer-at-bright-mind-solutions-llc-4058709480?position=9&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=5F%2B7oPy6W6uSO2YpeiEtNA%3D%3D,4058709480,Bright Mind Solutions LLC,https://www.linkedin.com/company/bright-mind-solutions-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-10-24,https://media.licdn.com/dms/image/v2/D560BAQHkuZRD1x0V9Q/company-logo_100_100/company-logo_100_100/0/1705072887950/bright_mind_solutions_llc_logo?e=2147483647&v=beta&t=KsDW9CYmrYldDT-gm86F94mmbykQcha0Cggy5P1nQmA
9,Java Tech Lead,https://www.linkedin.com/jobs/view/java-tech-lead-at-smartwork-it-services-llc-swits-4004453098?position=10&pageNum=0&refId=zNBcRl%2B4QWRq1SY9YqpuHw%3D%3D&trackingId=mEbaIkBMIvT2G8YR4Ct%2BwQ%3D%3D,4004453098,SMARTWORK IT SERVICES LLC (SWITS),https://www.linkedin.com/company/smartwork-it-services-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-08-19,https://media.licdn.com/dms/image/v2/D560BAQHm2c5w64zIpQ/company-logo_100_100/company-logo_100_100/0/1715440472955?e=2147483647&v=beta&t=pr06fa2iOpNayCJKdIm8BPVCIVMIp4eBxdO1oHiNb_4
10,Junior/Entry Software Developer,https://www.linkedin.com/jobs/view/junior-entry-software-developer-at-synergisticit-4045409903?position=1&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=5HqUTTaNOMUNWWyZfZc%2FuQ%3D%3D,4045409903,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
11,Backend Developer(Entry Level),https://www.linkedin.com/jobs/view/backend-developer-entry-level-at-synergisticit-4045411578?position=2&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=S6IribeecHK6QzIZk0u4UQ%3D%3D,4045411578,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
12,Entry/Junior Level Software Developer - Remote,https://www.linkedin.com/jobs/view/entry-junior-level-software-developer-remote-at-synergisticit-4045410798?position=3&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=aKQ1x6WeTTi0nVwNRdrQTg%3D%3D,4045410798,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
13,Junior Level Software Engineer (REMOTE),https://www.linkedin.com/jobs/view/junior-level-software-engineer-remote-at-synergisticit-4045412628?position=4&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=jCbQ9QmdSHHqRpv%2F8cYRWg%3D%3D,4045412628,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
14,Java Web Developer(Remote),https://www.linkedin.com/jobs/view/java-web-developer-remote-at-synergisticit-4045411632?position=5&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=NoBZXBJ4iB4%2FNKyFxxbNow%3D%3D,4045411632,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Henderson, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
15,Junior Full-stack Developer (Remote),https://www.linkedin.com/jobs/view/junior-full-stack-developer-remote-at-synergisticit-4045408905?position=6&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=jDgkTsF81Af1Genjj1SVZA%3D%3D,4045408905,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
16,JAVA Developer Training And Placement,https://www.linkedin.com/jobs/view/java-developer-training-and-placement-at-kanshe-infotech-4030705381?position=7&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=rw0Zvb2kgV6DAQW2cADnwQ%3D%3D,4030705381,Kanshe Infotech,https://www.linkedin.com/company/kanshe-infotech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-20,https://media.licdn.com/dms/image/v2/C4E0BAQHQHCiPYpOKEA/company-logo_100_100/company-logo_100_100/0/1631340502271?e=2147483647&v=beta&t=VSqG7Lz7gARJCsL8KPkEkCtrYsdz8zN8PJNGG84AtLI
17,Jr software engineer,https://www.linkedin.com/jobs/view/jr-software-engineer-at-synergisticit-4045410579?position=8&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=2kkATo2NL6BMuwryDV2HTg%3D%3D,4045410579,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
18,Java Developer,https://www.linkedin.com/jobs/view/java-developer-at-cgs-federal-contact-government-services-4001838729?position=9&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=aDxFE0DGMFYfMTCMpz1vlw%3D%3D,4001838729,CGS Federal (Contact Government Services),https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-08-15,https://media.licdn.com/dms/image/v2/C560BAQFtAeV4P_tW_w/company-logo_100_100/company-logo_100_100/0/1631360334310?e=2147483647&v=beta&t=wWLiW8c_pF8A-k2TQ262dyJpIpAG0Rpkf8KDMIcnhwk
19,Java Full Stack Developer,https://www.linkedin.com/jobs/view/java-full-stack-developer-at-keylent-inc-3956006732?position=10&pageNum=1&refId=7%2BdhVV9Y9Dh3fFuw7dLGAA%3D%3D&trackingId=42JtYyCnNhSDKuMrOAugRQ%3D%3D,3956006732,Keylent Inc,https://www.linkedin.com/company/keylent-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV",2024-06-21,https://media.licdn.com/dms/image/v2/C560BAQFrSPCAiqfmXA/company-logo_100_100/company-logo_100_100/0/1631319624214?e=2147483647&v=beta&t=ZDPTSzOKg7TYws_mxc9YE9E80s-1izNTvcVWc4B0UIQ
20,Java Software Engineer,https://www.linkedin.com/jobs/view/java-software-engineer-at-prime-robotics-4045010879?position=1&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=CQNbeDFXQdpCwhfP2HKbXg%3D%3D,4045010879,Prime Robotics,https://www.linkedin.com/company/primerobotics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lakewood, CO",2024-09-23,https://media.licdn.com/dms/image/v2/C560BAQFquZQRAjI5cQ/company-logo_100_100/company-logo_100_100/0/1669830753058/primerobotics_logo?e=2147483647&v=beta&t=Jd3Zxo-9x3iY-ZYuBsfTM0ZCUPimiae4ZS3Igmk0DVE
21,Java Software Developer - Junior,https://www.linkedin.com/jobs/view/java-software-developer-junior-at-omitron-inc-4036107292?position=2&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=OLzWETHdBQRSGmoOWpVOsg%3D%3D,4036107292,Omitron Inc.,https://www.linkedin.com/company/omitron-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Aurora, CO",2024-09-26,https://media.licdn.com/dms/image/v2/D560BAQH5DPL3TsPiew/company-logo_100_100/company-logo_100_100/0/1681741020470/omitron_inc__logo?e=2147483647&v=beta&t=IWZ8ggusGs-X7nOH2zHtxIlpCmDYq66ZmnbXvD4O2q4
22,Jr. Java programmer(REMOTE),https://www.linkedin.com/jobs/view/jr-java-programmer-remote-at-synergisticit-4045417722?position=3&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=nCLkBQZ2qifYqTbfTb1J6w%3D%3D,4045417722,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Aurora, CO",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
23,Senior Java Engineer,https://www.linkedin.com/jobs/view/senior-java-engineer-at-fusionauth-4034386696?position=4&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=mGVZcat3tGApHDJJwAXYmw%3D%3D,4034386696,FusionAuth,https://www.linkedin.com/company/fusionauth?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-09-24,https://media.licdn.com/dms/image/v2/D560BAQHVmfTh2k2C3w/company-logo_100_100/company-logo_100_100/0/1680827637571/fusionauth_logo?e=2147483647&v=beta&t=49aCooRh3kuKvkvmdf23DbWgH237V3J6kE8-El9OhcA
24,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-at-marble-ai-3831986474?position=5&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=fUlf6rUI4kI2IF2osIWxQA%3D%3D,3831986474,Marble AI,https://www.linkedin.com/company/marble-ai-med?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lakewood, CO",2024-02-16,https://media.licdn.com/dms/image/v2/D560BAQEkuWZQx8LNnw/company-logo_100_100/company-logo_100_100/0/1703883173797/marble_ai_med_logo?e=2147483647&v=beta&t=qwzRuiBae7yHVmF7HYgzr_-ApAdX-Vp8zoRmt_tufsQ
25,Entry Level Java Developer (Remote),https://www.linkedin.com/jobs/view/entry-level-java-developer-remote-at-synergisticit-4045411546?position=6&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=b5dvfF756ZrmfCThVUbpbQ%3D%3D,4045411546,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
26,"Software Engineer- Littleton, CO",https://www.linkedin.com/jobs/view/software-engineer-littleton-co-at-lockheed-martin-3990101799?position=7&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=ff5%2F17iP6wnVNuazYjo80w%3D%3D,3990101799,Lockheed Martin,https://www.linkedin.com/company/lockheed-martin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Littleton, CO",2024-07-09,https://media.licdn.com/dms/image/v2/C4E0BAQHF1YKEZdN4LA/company-logo_100_100/company-logo_100_100/0/1668532986109/lockheed_martin_logo?e=2147483647&v=beta&t=wLdb6lykPTA9zMQUUN5RA4kH8DGngUmLW984UgnZGZQ
27,Senior Software Engineer,https://www.linkedin.com/jobs/view/senior-software-engineer-at-notion-4059743929?position=8&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=WJeLdL3595FUEMm%2BuqCrgQ%3D%3D,4059743929,Notion,https://www.linkedin.com/company/getnotion?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-10-26,https://media.licdn.com/dms/image/v2/C4E0BAQFMquMesV1jjQ/company-logo_100_100/company-logo_100_100/0/1630575637183/getnotion_logo?e=2147483647&v=beta&t=2wMB7llaXhLz9ob3WzjO7gNvwO45j4NpxuJil9jkoQc
28,Sr. Java Developer,https://www.linkedin.com/jobs/view/sr-java-developer-at-cgs-federal-contact-government-services-4059090641?position=9&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=hpp%2Fqs77W8BPjxBQroHsFA%3D%3D,4059090641,CGS Federal (Contact Government Services),https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-10-25,https://media.licdn.com/dms/image/v2/C560BAQFtAeV4P_tW_w/company-logo_100_100/company-logo_100_100/0/1631360334310?e=2147483647&v=beta&t=wWLiW8c_pF8A-k2TQ262dyJpIpAG0Rpkf8KDMIcnhwk
29,Senior Software Engineer - Backend,https://www.linkedin.com/jobs/view/senior-software-engineer-backend-at-flowhub-4053457618?position=10&pageNum=0&refId=P5rQelSuRbEzvm5MXVu75g%3D%3D&trackingId=vMYpQ1YHce%2B66u2WjhbykA%3D%3D,4053457618,Flowhub,https://www.linkedin.com/company/flowhub?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-10-17,https://media.licdn.com/dms/image/v2/D560BAQFil4peQJ5N_w/company-logo_100_100/company-logo_100_100/0/1724189736225/flowhub_logo?e=2147483647&v=beta&t=Ckbg8-6f7V7vay_HnfGwfuxNsnqbV0PLj2XHbcDTTvA
30,Junior Java Developer,https://www.linkedin.com/jobs/view/junior-java-developer-at-synergisticit-4050065993?position=1&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=q90qT11Mqj7FhjPdf%2FPIfQ%3D%3D,4050065993,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boulder, CO",2024-10-12,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
31,Java Developer,https://www.linkedin.com/jobs/view/java-developer-at-syntricate-technologies-3833865683?position=2&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=g6LH%2FttqAslONb1M%2B6Zp0A%3D%3D,3833865683,Syntricate Technologies,https://www.linkedin.com/company/syntricate-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-02-24,https://media.licdn.com/dms/image/v2/C4E0BAQGVXidR8bfAfA/company-logo_100_100/company-logo_100_100/0/1630585586879/syntricate_technologies_logo?e=2147483647&v=beta&t=Qljt8glLRYo6Kl8Rmo9V7Huz4SOWOwlpcczpFhzClOQ
32,Java Developer CF,https://www.linkedin.com/jobs/view/java-developer-cf-at-northstrat-incorporated-3985011541?position=3&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=j%2ByMWiIh4h%2BQjDz%2BCbTETQ%3D%3D,3985011541,Northstrat Incorporated,https://www.linkedin.com/company/northstrat-incorporated?trk=public_jobs_jserp-result_job-search-card-subtitle,"Aurora, CO",2024-07-25,https://media.licdn.com/dms/image/v2/D4E0BAQF3SrNjOCXzvg/company-logo_100_100/company-logo_100_100/0/1714759863121/northstrat_incorporated_logo?e=2147483647&v=beta&t=PqrfWaC4HYPkr82LfbFa6hcqU8E-TzKUIeJxF4pQEjA
33,Java/Backend Developer - Junior,https://www.linkedin.com/jobs/view/java-backend-developer-junior-at-synergisticit-4045418651?position=4&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=tRT95xrG3KTVToTDmvt1Tg%3D%3D,4045418651,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Thornton, CO",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
34,Entry Level - Software Developer,https://www.linkedin.com/jobs/view/entry-level-software-developer-at-can-am-technologies-inc-4021817219?position=5&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=rqw%2FHo04gn35RDQNRXyTsg%3D%3D,4021817219,"Can/Am Technologies, Inc.",https://www.linkedin.com/company/can-am-technologies-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Golden, CO",2024-09-09,https://media.licdn.com/dms/image/v2/C560BAQFA_TxezFkx-w/company-logo_100_100/company-logo_100_100/0/1630672951169/can_am_technologies_inc__logo?e=2147483647&v=beta&t=o0wRsl79qi8XJDG-IxHJ7qXg_XG20bb_7eFQmJDDRtE
35,Java Developer,https://www.linkedin.com/jobs/view/java-developer-at-cgs-federal-contact-government-services-4001842064?position=6&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=OixhwH29xezQbaRw1zFASg%3D%3D,4001842064,CGS Federal (Contact Government Services),https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-08-15,https://media.licdn.com/dms/image/v2/C560BAQFtAeV4P_tW_w/company-logo_100_100/company-logo_100_100/0/1631360334310?e=2147483647&v=beta&t=wWLiW8c_pF8A-k2TQ262dyJpIpAG0Rpkf8KDMIcnhwk
36,Entry Level Java Developer,https://www.linkedin.com/jobs/view/entry-level-java-developer-at-synergisticit-4045413796?position=7&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=lM8aoN11WWKFAR2XnRLRkw%3D%3D,4045413796,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
37,Java Software Engineer TNG,https://www.linkedin.com/jobs/view/java-software-engineer-tng-at-northstrat-incorporated-3984182632?position=8&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=20cYf4QGd%2BfS9EB3yx39BQ%3D%3D,3984182632,Northstrat Incorporated,https://www.linkedin.com/company/northstrat-incorporated?trk=public_jobs_jserp-result_job-search-card-subtitle,"Aurora, CO",2024-06-29,https://media.licdn.com/dms/image/v2/D4E0BAQF3SrNjOCXzvg/company-logo_100_100/company-logo_100_100/0/1714759863121/northstrat_incorporated_logo?e=2147483647&v=beta&t=PqrfWaC4HYPkr82LfbFa6hcqU8E-TzKUIeJxF4pQEjA
38,Entry Level Java Developer,https://www.linkedin.com/jobs/view/entry-level-java-developer-at-synergisticit-4045411915?position=9&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=ke7fgqyhjqW2YDFkaBrPSw%3D%3D,4045411915,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
39,Entry Level Software Developer - Remote,https://www.linkedin.com/jobs/view/entry-level-software-developer-remote-at-synergisticit-4045410870?position=10&pageNum=1&refId=vH9r06bTZEnlVj0IKY4wAA%3D%3D&trackingId=vXqNJmtjsWf2s2R5v6yn7A%3D%3D,4045410870,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-09-13,https://media.licdn.com/dms/image/v2/C560BAQHPrA2XO9lh7g/company-logo_100_100/company-logo_100_100/0/1663564885547/synergisticit_logo?e=2147483647&v=beta&t=CjzpNXn3npWqmuWhHcqNg_BK5louhKGb3kL1Y9DrhWI
40,Java Developer,https://www.linkedin.com/jobs/view/java-developer-at-cgs-federal-contact-government-services-4001842064?position=1&pageNum=2&refId=rRY7MTO5NUBArz%2BPKB0Zfg%3D%3D&trackingId=O1DxDfwUd5QfnsX7BR9jnw%3D%3D,4001842064,CGS Federal (Contact Government Services),https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO",2024-08-15,https://media.licdn.com/dms/image/v2/C560BAQFtAeV4P_tW_w/company-logo_100_100/company-logo_100_100/0/1631360334310?e=2147483647&v=beta&t=wWLiW8c_pF8A-k2TQ262dyJpIpAG0Rpkf8KDMIcnhwk
